spend_ref,supplier_id,entity_id,date_key,category_id,source_file_id,vat_basis_id,amount,is_grant_in_aid,transaction_number,unresolved_reason
a426c392c706468f,6886,2,2024-02-05,1063,13,2,33,false,202324CR00053615,no_match
a42894ae67e84cb7,6279,2,2023-04-04,1154,13,2,459.04,false,202324CR00000064,below_threshold
a428eb09e53668f7,9987,5,2024-07-16,21,43,2,76344.17,false,1908515498,below_threshold
a429bbe60bc9c98a,1247,5,2024-03-26,147,39,2,547.11,false,1908415032,below_threshold
a429ebb57ad43080,12012,5,2025-02-05,192,50,2,1609.68,false,1908722408,redacted
a42a25354bcd1bed,9885,2,2024-04-03,1154,14,2,371.39,false,202425CR00000091,below_threshold
a42a2db3de32fa07,10795,5,2024-03-07,1206,39,2,2000,false,5105920014,below_threshold
a42a79a684ac4b59,5845,1,2024-03-06,559,1,1,1846.36,false,31127720,ambiguous
a42b0b26b47a1f3b,11717,2,2024-06-24,245,14,2,1559.2,false,202425CR00013863,review
a42bbb62b108e071,1396,5,2024-09-16,49,45,2,500,false,5105950254,review
a42bda3f620296eb,12012,5,2024-10-21,519,46,2,798,false,1908612117,redacted
a42c605d89993824,8047,1,2024-07-31,374,5,1,27011.59,false,31157369,no_match
a42c60aaf3bfad7b,10068,5,2024-04-25,1242,40,2,6944.92,false,1908440851,review
a42c9646e415ca22,7035,1,2024-05-10,864,3,1,520,false,93266899,below_threshold
a42d48c51f11a1a1,12012,5,2024-10-30,1508,46,2,1048.9,false,1908619587,redacted
a42e0b4b639db090,13276,2,2024-04-05,1027,14,2,157.5,false,202425CR00001082,below_threshold
a42e8fa99ae874d6,5526,5,2024-11-20,1572,47,2,1176,false,5105961121,below_threshold
a42ed819cedf7d6e,2368,5,2024-04-22,1335,40,2,1100.96,false,1908437434,below_threshold
a42f9fdca932649d,10368,2,2024-11-04,74,14,2,3482.28,false,202425CRCR00036096,review
a430a7e2ed441108,3970,2,2025-02-10,1154,14,2,512.61,false,202425CRCR00033314,review
a430b1a236fccb49,12974,5,2024-05-23,1449,41,2,1246.5,false,5105934062,review
a43109fd269935fb,11093,5,2024-06-11,1242,42,2,12006.15,false,1908485090,below_threshold
a431169470c6ad04,6851,3,2024-04-24,1631,16,1,2602500,false,2000002369,below_threshold
a4313650738efbbd,8990,1,2024-03-04,813,1,1,812,false,31127045,review
a43197379ce6046f,362,2,2023-10-30,1154,13,2,422.79,false,202324CR00034815,below_threshold
a431c3788f8ddbef,3605,2,2024-12-03,74,14,2,4982.41,false,202425CRCR00041917,below_threshold
a431d36632c6f9b3,4494,2,2025-02-06,74,14,2,6200,false,202425CRCR00032278,no_match
a4328fd6e67c76df,10142,5,2024-04-12,242,40,2,3393.12,false,1908430230,below_threshold
a432e572f078083f,8271,2,2024-08-14,208,14,2,1525,false,202425CR00020171,review
a4334a35952a50bf,12012,5,2024-10-16,1508,46,2,697.14,false,1908608695,redacted
a433dfbddf63ef7a,8757,5,2024-04-19,690,40,2,805,false,5105927294,below_threshold
a4349e8405e9389c,6325,5,2024-07-23,632,43,2,1264.9,false,5105942086,review
a434c078fbb5f895,6131,5,2024-04-15,1335,40,2,884.73,false,1908431319,review
a4350a9ec72469c6,2916,1,2025-01-03,301,11,1,100000,false,31188372,ambiguous
a4351f3a303f8d4b,11283,5,2024-09-27,145,45,2,22947,false,5105951810,below_threshold
a4357b6b99ce5e1b,5386,2,2024-06-04,74,14,2,3346.34,false,202425CR00010750,below_threshold
a4357d275a3fbc26,9733,3,2024-08-28,897,20,1,107975,false,2000015411,review
a435c2512e9f2608,897,2,2024-02-09,1130,13,2,425,false,202324CR00051804,review
a435e0f9ea748833,3970,2,2023-06-05,1154,13,2,406.76,false,202324CR00010423,review
a43608022ca2dc49,9451,5,2024-10-25,730,46,2,-7589.74,false,1908616343,review
a4360fe33444e701,4093,5,2024-11-12,1242,47,2,6823.21,false,1908631214,below_threshold
a4362c9ad346cc55,4172,5,2025-02-04,145,50,2,1187.5,false,5105973804,review
a4364a5a7427b3d8,12012,5,2024-08-21,1508,44,2,627.94,false,1908554853,redacted
a43662fde47cae35,12012,5,2025-01-24,1374,49,2,1370.7,false,5105971878,redacted
a436b9ddea4238e6,7024,2,2024-08-23,286,14,2,920,false,202425CR00024225,review
a436e00fb8785ed2,9524,5,2024-03-28,147,39,2,2043,false,1908418093,review
a43820dbb2c66ace,9505,2,2024-06-17,1523,14,2,10572,false,202425CR00008684,below_threshold
a4390477065ae866,10621,2,2025-01-13,967,14,2,144,false,202425CRCR00027410,below_threshold
a43938c180f8b29f,9696,5,2024-08-30,816,44,2,5364,false,5105947848,below_threshold
a43971d6712ed75a,5526,5,2025-01-06,1572,49,2,910,false,5105968581,below_threshold
a43a4f59c2684656,9696,5,2025-01-31,816,49,2,4470,false,5105973410,below_threshold
a43a8e34697d85de,11717,2,2025-01-10,245,14,2,-273.68,false,202425CRCR00026853,review
a43a9675bc076065,4639,1,2024-05-24,197,3,1,1587.84,false,93275218,redacted
a43ae78850f42a6e,8818,2,2024-12-05,1426,14,2,410.05,false,202425CRCR00042770,below_threshold
a43bb3db3686eb60,5602,5,2024-10-10,160,46,2,652.8,false,1908602132,below_threshold
a43c0de15e88c6d6,5114,4,2024-09-03,1430,33,1,2712433.01,false,5100032677,below_threshold
a43c5827628d5047,11308,5,2024-12-10,1319,48,2,500,false,5105965155,below_threshold
a43cadce553c3166,1388,4,2024-03-06,1246,27,1,111665.03,false,5100071454,below_threshold
a43db0ed0919fe2f,11567,1,2024-05-24,374,3,1,41236.74,false,31142993,below_threshold
a43e7e60f7e88d84,12982,1,2024-10-04,1055,8,1,1024.85,false,31168823,below_threshold
a43e829246f185da,2198,3,2025-01-22,1631,25,1,1205250,false,2000030573,below_threshold
a43edcdd465f294b,12004,5,2024-06-18,1508,42,2,3999.41,false,1908496359,below_threshold
a43f14571de0e129,5316,2,2024-07-01,1512,14,2,400,false,202425CR00015100,no_match
a43f3300710eee2b,1734,2,2023-12-12,1130,13,2,3052.65,false,202324CR00043950,below_threshold
a43f6a5b7c3186be,10541,2,2024-01-11,1177,13,2,2089.28,false,202324CR00049095,below_threshold
a43ff8d99eea5158,386,1,2024-06-21,962,4,1,1216.58,false,93290839,no_match
a440b8e918f91286,3970,2,2024-01-08,1154,13,2,330.12,false,202324CR00048524,review
a440e12fe941ab85,12012,5,2024-09-24,1242,45,2,1131.97,false,1908585187,redacted
a44144c2eaf7c8a5,9067,2,2023-05-25,30,13,2,10205.67,false,202324CR00008509,review
a441dcd163506e14,7408,3,2024-04-24,1631,16,1,531750,false,2000002413,no_match
a442218652373406,12045,2,2023-11-20,1177,13,2,7191.4,false,202324CR00039731,below_threshold
a442b8e079c6fc21,12012,5,2024-04-02,192,40,2,1151.84,false,1908419151,redacted
a442eeb45925bd73,5602,5,2025-01-23,160,49,2,-6370.87,false,1700182302,below_threshold
a4431888d906c14b,10509,4,2024-12-12,697,36,1,130118.22,false,1900420575,below_threshold
a44373a0f5e3a7df,1561,5,2024-05-29,378,41,2,2073.78,false,1908471883,no_match
a4437ed39bb387e8,5434,1,2024-03-15,899,1,1,439.42,false,93236367,below_threshold
a4439f8aa03c3f20,11184,5,2024-12-17,196,48,2,1250,false,5105966628,below_threshold
a444333c5496aed0,6007,4,2024-12-04,1075,36,1,537688.8,false,5100053624,no_match
a444deb52daef2ca,13357,2,2024-12-03,74,14,2,4012.91,false,202425CRCR00042432,below_threshold
a44549ef389adbb2,11833,5,2024-03-05,1319,39,2,3616.12,false,5105919531,below_threshold
a445bc2c1cac341d,672,5,2024-09-03,145,45,2,3617.75,false,1908564829,no_match
a445d33bed69a11d,11575,5,2025-01-27,1242,49,2,6033.6,false,1908710339,below_threshold
a4461aeaf8f1867e,10896,5,2024-10-01,242,46,2,24623.56,false,1908590331,below_threshold
a4465c1e0822e232,8825,3,2024-03-19,679,15,1,47998.4,false,2000034486,no_match
a4466d44f99a5637,12012,5,2024-10-16,1508,46,2,1220.46,false,1908608091,redacted
a44687f702a0cd3d,6131,5,2024-11-25,1335,47,2,896.22,false,1908643795,review
a44691f821e85333,3098,5,2024-10-21,793,46,2,4141.15,false,1908611507,below_threshold
a446e59b58a27625,7714,2,2024-03-04,814,13,2,3232.86,false,202324CR00057390,below_threshold
a446e9b4eb4b1779,2585,2,2023-06-23,91,13,2,29428,false,202324CR00013611,below_threshold
a44723f3178fa45e,2808,2,2023-06-02,74,13,2,5628.22,false,202324CR00009979,below_threshold
a44780a709c36787,3970,2,2024-10-07,1154,14,2,299.02,false,202425CRCR00031920,review
a447ff468f725458,7655,4,2024-04-17,839,28,1,24026.75,false,5100003469,below_threshold
a448127ce3da4b06,9396,5,2024-04-05,145,40,2,4800,false,5105926418,review
a44834ee9606cd21,4639,1,2025-01-10,1394,11,1,25,false,31193754,redacted
a4484031c01516ea,9505,2,2024-12-18,1523,14,2,18558,false,202425CRCR00040001,below_threshold
a4487e4327093108,5170,2,2024-07-15,1154,14,2,306.54,false,202425CR00017547,below_threshold
a448e29d30c5fd97,6018,5,2024-12-19,1242,48,2,3366.9,false,1908677459,review
a449f021d830f1cd,5602,5,2024-12-12,160,48,2,2396.52,false,1908671138,below_threshold
a44a8c4278d3c397,666,1,2024-04-26,1034,2,1,2560,false,31136472,below_threshold
a44a940c3936b9ba,12012,5,2024-07-10,1508,43,2,1286.9,false,1908518484,redacted
a44a9aaf77b0bdfb,4639,1,2024-09-10,6,7,1,554.4,false,31169074,redacted
a44cddeb71491918,5754,2,2023-08-17,286,13,2,553.35,false,202324CR00023146,review
a44d03413ddd9ada,6131,5,2024-09-16,1335,45,2,1045.59,false,1908578184,review
a44d91c727e17ed6,7714,2,2023-08-02,74,13,2,4118.57,false,202324CR00020167,below_threshold
a44e3a7797f07460,3970,2,2024-10-14,1154,14,2,299.02,false,202425CRCR00032791,review
a44e5bd8a2292640,8032,5,2024-06-17,1264,42,2,31687.41,false,5105937199,below_threshold
a44eae8e48590940,13299,2,2024-09-19,1027,14,2,150,false,202425CRCR00028500,below_threshold
a44f30cad1fa69ad,8504,5,2024-07-30,49,43,2,4097.3,false,5105943321,below_threshold
a44fb524f7d8d4c0,12012,5,2025-01-27,1242,49,2,1005.6,false,1908710317,redacted
a450369d2b7ae50c,12012,5,2024-10-25,242,46,2,-2878.57,false,1908616270,redacted
a45078953adff31e,4639,1,2024-03-28,1394,1,1,2827.6,false,31132809,redacted
a450c244ff6b6a71,7445,2,2023-04-27,1025,13,2,6218.28,false,202324CR00002673,below_threshold
a4510219a1f0b8f6,5602,5,2024-10-10,796,46,2,-518.85,false,1700177773,below_threshold
a45131171246c503,6131,5,2024-07-31,1335,43,2,827.28,false,1908538000,review
a4520fa10329e7af,8509,6,2024-09-23,322,57,1,171363.46,false,TA2425SEPT055,below_threshold
a4521e7726bfb967,8313,5,2024-10-21,1010,46,2,40572,false,1908611843,review
a4527513c244e4a6,10001,2,2024-04-04,74,14,2,3000,false,202425CR00000685,below_threshold
a45397a248ea0af5,10699,2,2024-07-02,74,14,2,3346.01,false,202425CR00015801,no_match
a453da881651b3e1,11717,2,2024-08-22,245,14,2,495.46,false,202425CR00024081,review
a453f77affdbcf0e,615,2,2025-03-27,1177,14,2,5699.83,false,202425CRCR00038674,below_threshold
a4545a8de2477c61,8101,5,2024-12-02,1335,48,2,1430.24,false,1908657984,no_match
a454bd1321f4d5b1,3392,5,2024-10-15,1413,46,2,138226.94,false,1908604572,below_threshold
a454fca14c5b2ba1,6974,2,2023-12-08,286,13,2,2379.82,false,202324CR00043240,below_threshold
a455b0590b9d4026,4345,2,2023-12-04,74,13,2,23800,false,202324CR00042548,review
a455cf85fc51d727,13069,2,2025-01-27,1426,14,2,7187.49,false,202425CRCR00029959,below_threshold
a456418f7264a5a1,7145,5,2024-03-28,664,39,2,660,false,1908417725,below_threshold
a457d2774262766a,6012,5,2024-05-13,1096,41,2,509257.61,false,5105930917,below_threshold
a457e22675c18383,8470,5,2024-06-07,242,42,2,-1272.14,false,1700172393,below_threshold
a458a1474ad71d59,9624,1,2024-05-29,197,3,1,21785.4,false,93277071,below_threshold
a4592146d952c9e0,5170,2,2025-03-24,1154,14,2,988.61,false,202425CRCR00040809,below_threshold
a459215a41435b1d,12807,3,2024-08-08,896,20,1,38662.35,false,977573,ambiguous
a45ab648b774de8b,2693,2,2023-11-27,30,13,2,2040.47,false,202324CR00040672,below_threshold
a45b2f5a65ae3977,10378,2,2023-05-31,476,13,2,2038.29,false,202324CR00006506,review
a45b549a46ffbbc0,12012,5,2024-12-12,1210,48,2,750,false,1908672502,redacted
a45b65ba6a6e35f5,12012,5,2024-11-27,1508,47,2,1394.9,false,1908646092,redacted
a45d286165a8ee7d,3970,2,2025-03-03,1154,14,2,890.97,false,202425CRCR00037094,review
a45d2fbbe8f4e0ab,6396,1,2024-11-29,904,9,1,1760,false,31182348,review
a45da3f73b00ca47,6131,5,2024-12-09,1335,48,2,804.3,false,1908665822,review
a45dd7987cb38561,11703,2,2025-01-29,1177,14,2,910.34,false,202425CRCR00028711,redacted
a45dfbc8ce1c37c2,11703,2,2024-03-07,1444,13,2,300,false,202324CR00058535,redacted
a45e1daa7dce952b,12012,5,2024-04-25,1242,40,2,817.05,false,1908440801,redacted
a45e5e1b648bdfca,6279,2,2023-07-31,1154,13,2,285.44,false,202324CR00018723,below_threshold
a45e5e2d57a9c9be,7373,2,2023-10-30,1154,13,2,596.57,false,202324CR00034719,review
a45e6a5b16dedadc,234,3,2025-02-14,1266,26,1,12212760.04,false,#,no_match
a45e9f672db9f608,5602,5,2024-03-21,160,39,2,24630.72,false,1908405637,below_threshold
a45ea25a84670093,9186,1,2025-01-03,760,11,1,5495.22,false,93402235,below_threshold
a45ef16d664d7e65,4288,2,2025-01-06,74,14,2,25512.3,false,202425CRCR00025764,review
a45f24efa360f168,1112,2,2023-08-08,56,13,2,461.03,false,202324CR00021826,review
a45f2c382754aefc,10004,2,2024-09-30,594,14,2,2354,false,202425CRCR00026769,review
a46052c8449306a5,9067,2,2023-04-25,30,13,2,9467.61,false,202324CR00003773,review
a46079e099859378,10001,2,2024-08-05,74,14,2,3208.5,false,202425CR00020537,below_threshold
a460d36b144f2c4e,161,5,2024-06-07,1172,42,2,2976,false,1908479601,below_threshold
a460d957c82bf594,781,2,2024-12-23,30,14,2,816.14,false,202425CRCR00045378,review
a46126c2f4db9003,12012,5,2024-06-26,1508,42,2,648.2,false,1908506148,redacted
a4612aff3f4f735b,5358,2,2023-10-10,1097,13,2,220,false,202324CR00029153,review
a461340efe2fd50c,3915,5,2024-10-01,1335,46,2,1648.36,false,1908589948,below_threshold
a4619f59c8aff3ae,12012,5,2024-09-04,1508,45,2,1984.1,false,1908567340,redacted
a461a121f645e17f,12662,5,2024-11-19,1335,47,2,575,false,1908638579,below_threshold
a461dc5cb83d4caf,12381,3,2024-12-19,503,24,1,25306.36,false,1001507,below_threshold
a461f58074fdc070,4657,5,2024-11-07,1475,47,2,6096,false,5105958870,no_match
a461f83346ab6935,1576,1,2024-12-11,197,10,1,19136.09,false,93393651,no_match
a462f300e646ff6a,3797,1,2024-03-04,573,1,1,8535.39,false,31113265,review
a463bef3d585eeb2,12012,5,2024-10-02,1508,46,2,556.1,false,1908592279,redacted
a46423cdb93d222f,6785,2,2023-08-10,1377,13,2,2995,false,202324CR00022123,ambiguous
a4648426952b2385,1567,5,2024-04-12,242,40,2,2786.4,false,1908429859,below_threshold
a464e255a126ad21,12666,1,2024-03-08,6,1,1,2430,false,31122994,below_threshold
a464ff032868d1a3,6606,5,2024-05-21,1096,41,2,15000,false,1908455898,review
a465009a93801773,10714,1,2024-06-20,864,4,1,417.2,false,93290706,below_threshold
a465976853838b4b,5285,2,2024-05-30,200,14,2,320.45,false,202425CR00009934,below_threshold
a465fc39c10835f0,1112,2,2024-08-06,56,14,2,684.64,false,202425CR00021633,review
a466218e0f94f109,6080,2,2023-11-17,1154,13,2,25744.25,false,202324CR00039192,review
a4664a5ae3940ad3,12012,5,2024-07-10,1508,43,2,501.36,false,1908518675,redacted
a466d4a2194ed0bd,12012,5,2024-05-09,1193,41,2,600,false,1908445064,redacted
a467c2a136ff065a,12012,5,2024-04-17,1508,40,2,786.02,false,1908434363,redacted
a4682d9d428965c5,2693,2,2025-01-27,30,14,2,2108.49,false,202425CRCR00030428,below_threshold
a4686fc5aecac636,6131,5,2024-10-07,1335,46,2,1447.74,false,1908597068,review
a469409780ccef21,11717,2,2025-01-10,245,14,2,350.22,false,202425CRCR00026976,review
a469a559c1128fe8,8737,2,2023-04-28,1512,13,2,320,false,202324CR00001780,no_match
a469b1742ec658f6,4639,1,2025-01-03,1394,11,1,175,false,31193105,redacted
a469b5171b67747c,7479,5,2025-01-31,811,49,2,797.73,false,1908716325,below_threshold
a469d016a2e8b27d,5434,1,2024-12-06,899,10,1,1767.06,false,93388767,below_threshold
a469f34bf02584ee,9878,2,2024-01-03,814,13,2,4653.59,false,202324CR00047347,below_threshold
a46a511528dc4102,10635,5,2025-02-10,196,50,2,538.21,false,5105974140,no_match
a46a829ad906356f,2506,2,2024-11-11,1154,14,2,3039.05,false,202425CRCR00037606,review
a46aa8ca8606d8af,3970,2,2023-08-14,1154,13,2,330.12,false,202324CR00022716,review
a46aea9e09aa6197,12012,5,2024-05-29,1508,41,2,944.3,false,1908471175,redacted
a46afb870b2ad1de,6729,5,2024-09-30,263,45,2,1272.24,false,5105951640,below_threshold
a46b5276c306dd1b,9067,2,2023-12-22,30,13,2,4628.83,false,202324CR00045917,review
a46b6d99d3eae088,8590,1,2024-06-21,864,4,1,500,false,93290306,below_threshold
a46c19889d88c463,5250,5,2024-07-05,242,43,2,8722.04,false,1908514600,below_threshold
a46c476e578dd3b6,10883,6,2024-04-19,322,52,1,77810.62,false,TA2425APRR050,below_threshold
a46caee7d93af9fb,11884,5,2024-09-04,1242,45,2,100000,false,5105948176,no_match
a46ce5229000ae23,781,2,2024-10-28,1426,14,2,337.71,false,202425CRCR00035091,review
a46d6f5f90584fe2,12012,5,2024-07-24,1508,43,2,594,false,1908530868,redacted
a46d71bcc8bd2016,12012,5,2025-01-08,1508,49,2,788,false,1908691230,redacted
a46dd3396ebb3349,2382,1,2024-05-17,83,3,1,237.11,false,93273538,review
a46e1e5e4d699fe0,12012,5,2024-07-25,1242,43,2,798.53,false,1908534528,redacted
a46e42b0bef0b20c,11703,2,2024-06-20,1377,14,2,4919,false,202425CR00013638,redacted
a46e6b197fd4bb4e,3215,1,2025-01-03,692,11,1,1216.67,false,31187787,below_threshold
a46f39faef2a368b,2693,2,2024-05-29,30,14,2,1901.85,false,202425CR00009521,below_threshold
a46f8d8bea8f62c9,11661,5,2024-06-20,352,42,2,637.08,false,1908498872,review
a47090c27b4c1215,8545,2,2023-05-22,1444,13,2,53.25,false,202324CR00007852,no_match
a4710ebaebfa253c,9683,1,2024-03-01,1175,1,1,2584,false,31127068,review
a471236b9df67f11,7024,2,2024-01-18,286,13,2,646,false,202324CR00047685,review
a4717b8c6e133f86,9067,2,2023-07-27,30,13,2,9646.01,false,202324CR00018488,review
a4717ea0e91a02bf,5384,3,2024-04-24,1631,16,1,556750,false,2000002342,below_threshold
a471c1fe9b694d04,12087,5,2024-07-23,1193,43,2,1050,false,1908521893,review
a47217a61e4b2fe4,12012,5,2024-07-05,242,43,2,17316.92,false,1908514921,redacted
a4728b2b550884d3,9067,2,2024-03-04,74,13,2,5227.66,false,202324CR00057353,review
a473adbf051a27b4,5822,2,2025-01-16,208,14,2,380,false,202425CRCR00027969,below_threshold
a474310bf6dc5169,13130,5,2024-09-20,1335,45,2,793.5,false,1908583685,below_threshold
a4746c038bce46ec,8590,1,2025-01-30,1360,11,1,250,false,93417243,below_threshold
a4755bff30b9e08e,10877,2,2025-01-22,208,14,2,2504.84,false,202425CRCR00029656,no_match
a475bd8dab1677eb,3499,5,2024-09-27,691,45,2,-537.92,false,1908588691,below_threshold
a475c707df6fd5b8,4639,1,2024-06-03,210,4,1,2600,false,31148394,redacted
a476adc72c85c9a0,12012,5,2024-08-21,1508,44,2,634.8,false,1908554863,redacted
a476d7d8654c3d9a,2564,2,2025-02-06,74,14,2,4380,false,202425CRCR00032210,below_threshold
a476e785120abc11,11171,2,2023-06-02,74,13,2,3128.57,false,202324CR00009755,below_threshold
a4774cfa5b16cc5e,12267,5,2024-06-18,242,42,2,28763.57,false,1908496327,below_threshold
a47812befb8ebb50,5002,2,2023-05-18,1407,13,2,959.99,false,202324CR00004178,below_threshold
a4787af9b38ea5d3,9407,5,2024-06-17,158,42,2,-780,false,5105937490,review
a478968bd6f87cb1,11703,2,2023-04-19,786,13,2,250.34,false,202324CR00002849,redacted
a4793014dbed3cce,3970,2,2024-09-02,1154,14,2,268.51,false,202425CRCR00025661,review
a4797f7de0d235e6,12012,5,2024-08-16,1210,44,2,750,false,1908552062,redacted
a479a61695065dcc,11703,2,2024-06-05,200,14,2,604.06,false,202425CR00011251,redacted
a479c1e2f75745db,4639,1,2025-01-24,197,11,1,656.97,false,93414436,redacted
a479c94e61590355,3703,2,2023-05-09,1154,13,2,265.74,false,202324CR00006111,review
a47a7165b96b6d7c,12012,5,2024-10-02,1508,46,2,594,false,1908591561,redacted
a47b4af5467292c4,5602,5,2024-05-09,160,41,2,1952.5,false,1908453556,below_threshold
a47bde9ffc265d71,4706,2,2024-12-03,74,14,2,11635.89,false,202425CRCR00042086,review
a47ce23b35f9c1a0,11617,5,2024-11-05,974,47,2,2774,false,5105958081,no_match
a47d1e4a19bf00e7,11887,2,2023-12-21,214,13,2,-1511.99,false,202324CR00045424,below_threshold
a47d28ba597dc37c,4639,1,2024-08-05,314,6,1,1000,false,31162084,redacted
a47ebaab08819ece,12012,5,2024-08-07,1508,44,2,1286.9,false,1908543851,redacted
a47f231eec67eba4,12209,5,2024-09-03,147,45,2,563.01,false,1908564543,no_match
a47f4a23248d0bd3,8595,5,2024-07-05,242,43,2,6097.12,false,1908515111,no_match
a47f6ecee9ea790b,3970,2,2023-09-18,1154,13,2,288.86,false,202324CR00028030,review
a47f8fecda2e6d76,9505,2,2025-03-31,1523,14,2,3376,false,202425CRCR00037991,below_threshold
a47fb5157e425526,12012,5,2024-06-12,1508,42,2,1297.6,false,1908493362,redacted
a481842c1a582f95,12012,5,2025-01-08,1508,49,2,818.8,false,1908691064,redacted
a4818690df94a8f8,12012,5,2024-05-30,192,41,2,1609.68,false,1908474110,redacted
a4819c96685a7120,12012,5,2024-12-23,1508,48,2,1028,false,1908683950,redacted
a481c3843c4954a5,10767,5,2024-05-08,1391,41,2,3493,false,1908452332,below_threshold
a481f8229a70a7a2,7434,2,2024-11-27,1177,14,2,5798.7,false,202425CRCR00038730,no_match
a4824ce9345cd1da,11717,2,2023-10-18,245,13,2,6.37,false,202324CR00033178,review
a482710f12d7480a,7174,2,2024-04-26,1182,14,2,302.4,false,202425CR00002919,review
a482deb8073c036d,13067,5,2024-12-20,242,48,2,5925.4,false,1908679553,below_threshold
a483a3dee5db9c98,2826,5,2024-12-20,1172,48,2,9290.72,false,1908679338,below_threshold
a484064e9b6c509c,6608,2,2024-08-16,1559,14,2,520,false,202425CR00020023,below_threshold
a48446b509695a1a,12628,2,2023-09-29,596,13,2,650,false,202324CR00021848,below_threshold
a4846c32d9525f12,12012,5,2024-11-13,1508,47,2,686,false,1908633991,redacted
a484de62ac5c8311,12012,5,2024-11-13,1508,47,2,1094.9,false,1908633736,redacted
a4850f68aeafc123,11184,5,2024-05-13,196,41,2,5579.17,false,5105931784,below_threshold
a48578b9d0745d61,8590,1,2024-08-08,864,6,1,750.67,false,93320844,below_threshold
a485a554da2ec048,7464,5,2024-12-23,793,48,2,7972.64,false,1908682659,below_threshold
a486335f61aeb519,3970,2,2023-10-23,1154,13,2,660.24,false,202324CR00033908,review
a48736b3799a3ebc,11146,2,2023-08-02,74,13,2,3852.85,false,202324CR00020464,below_threshold
a4874912a88ebfb9,8545,2,2023-07-24,1444,13,2,4.7,false,202324CR00017781,no_match
a4875412ff211b12,8590,1,2024-07-24,864,5,1,800,false,93312198,below_threshold
a487d39b7d52c964,6204,2,2023-11-17,1154,13,2,412.65,false,202324CR00039275,below_threshold
a48826bd6698c54d,12012,5,2024-04-03,1508,40,2,623.55,false,1908421397,redacted
a488849e71f32966,781,2,2025-01-27,30,14,2,2203.32,false,202425CRCR00030017,review
a488d8ff31702b5b,7939,2,2024-10-29,1177,14,2,1878.45,false,202425CRCR00034348,review
a4890a403cee247f,12012,5,2025-02-12,1242,50,2,2089.8,false,1908728874,redacted
a489f1ada5e53276,12012,5,2024-09-18,192,45,2,899.72,false,1908582082,redacted
a48a476d5e73ee06,4243,2,2024-01-03,814,13,2,13950,false,202324CR00047081,below_threshold
a48ace5cdc7ebc80,10581,5,2024-09-24,1242,45,2,-754,false,1700176799,below_threshold
a48ae263b98bebce,2413,5,2024-04-12,1172,40,2,3406.08,false,1908429976,below_threshold
a48bc269bb20a818,9082,1,2024-04-22,197,2,1,2778.75,false,93257958,below_threshold
a48bd45c668c0bed,11793,5,2024-10-25,242,46,2,4198.4,false,1908616170,below_threshold
a48c092bca4e31cb,379,2,2024-10-23,622,14,2,525,false,202425CRCR00031590,review
a48c1afb11f9e151,11924,5,2024-06-24,263,42,2,1928,false,5105938502,below_threshold
a48c3560a522e3b0,2081,2,2023-06-07,789,13,2,409.98,false,202324CR00008460,review
a48c94d99d316ae6,12012,5,2024-05-02,1508,41,2,1372,false,1908446235,redacted
a48ca9e85eabbb39,11703,2,2024-08-28,1177,14,2,967.36,false,202425CR00022958,redacted
a48ce72cd1c21112,1561,5,2025-01-02,378,49,2,1604.13,false,1908687018,no_match
a48cf65b6c1852c2,12795,3,2025-02-25,112,26,1,70000,false,2000034098,below_threshold
a48e16c1345fc29d,1151,5,2024-09-06,793,45,2,4301.96,false,1908570589,review
a48eda46a302fc97,1591,3,2025-01-09,123,25,1,29106.97,false,#,redacted
a48f2bf28ba380f5,4901,5,2025-02-07,1508,50,2,4634.81,false,1908725742,review
a48f80bc21fdc2fb,362,2,2023-07-03,1154,13,2,280.21,false,202324CR00014758,below_threshold
a48f9b5aa664348d,11706,5,2025-02-03,734,50,2,1147.55,false,1908717827,review
a49017e4d339933c,5205,3,2024-04-15,430,16,1,27864,false,2000001475,ambiguous
a4902750a883d4e4,12012,5,2024-11-27,1508,47,2,1984.1,false,1908645718,redacted
a49037ed44bfa271,8590,1,2024-09-23,864,7,1,3239.84,false,93344185,below_threshold
a4906f2f432a02fe,12272,2,2024-03-04,814,13,2,3100,false,202324CR00057388,no_match
a4916efa9266965f,11453,5,2024-04-18,900,40,2,613.86,false,1908435944,below_threshold
a491831351cf424a,12012,5,2024-10-02,1508,46,2,1394.9,false,1908592178,redacted
a492388ff0753e34,6728,2,2024-05-22,399,14,2,907.68,false,202425CR00008781,review
a492560ecafb1804,9920,4,2024-03-19,865,27,1,22720,false,5100075668,below_threshold
a49258aa20e96f45,5002,2,2024-11-28,1407,14,2,260,false,202425CRCR00037114,below_threshold
a4927e3e047e3c83,1099,5,2024-07-25,1242,43,2,2042.62,false,1908532830,review
a492d9f2f67c4b0e,12012,5,2024-09-18,1508,45,2,1028,false,1908580875,redacted
a49319a0ce083a63,8101,5,2024-06-17,1335,42,2,510.8,false,1908495752,no_match
a493423ced70d786,11420,5,2025-02-14,1319,50,2,1005.9,false,1908733283,below_threshold
a4945d65ee49e9d1,7097,5,2024-04-12,691,40,2,-515.6,false,1908430199,below_threshold
a494aee67baaae01,455,3,2024-12-06,503,24,1,35976,false,997484,below_threshold
a494baf826f24ab3,8818,2,2025-02-03,1426,14,2,738.09,false,202425CRCR00031332,below_threshold
a494fe7f40294962,7734,3,2024-08-07,1266,20,1,180000,false,#,below_threshold
