date_key,calendar_year,calendar_quarter,month_number,month_name,year_month,day_of_month,day_name,is_weekend,fiscal_year,fiscal_year_label,is_in_analysis_window
2025-02-26,2025,1,2,February,2025-02,26,Wednesday,false,2024,2024/25,true
2025-02-27,2025,1,2,February,2025-02,27,Thursday,false,2024,2024/25,true
2025-02-28,2025,1,2,February,2025-02,28,Friday,false,2024,2024/25,true
2025-03-01,2025,1,3,March,2025-03,1,Saturday,true,2024,2024/25,false
2025-03-02,2025,1,3,March,2025-03,2,Sunday,true,2024,2024/25,false
2025-03-03,2025,1,3,March,2025-03,3,Monday,false,2024,2024/25,false
2025-03-04,2025,1,3,March,2025-03,4,Tuesday,false,2024,2024/25,false
2025-03-05,2025,1,3,March,2025-03,5,Wednesday,false,2024,2024/25,false
2025-03-06,2025,1,3,March,2025-03,6,Thursday,false,2024,2024/25,false
2025-03-07,2025,1,3,March,2025-03,7,Friday,false,2024,2024/25,false
2025-03-08,2025,1,3,March,2025-03,8,Saturday,true,2024,2024/25,false
2025-03-09,2025,1,3,March,2025-03,9,Sunday,true,2024,2024/25,false
2025-03-10,2025,1,3,March,2025-03,10,Monday,false,2024,2024/25,false
2025-03-11,2025,1,3,March,2025-03,11,Tuesday,false,2024,2024/25,false
2025-03-12,2025,1,3,March,2025-03,12,Wednesday,false,2024,2024/25,false
2025-03-13,2025,1,3,March,2025-03,13,Thursday,false,2024,2024/25,false
2025-03-14,2025,1,3,March,2025-03,14,Friday,false,2024,2024/25,false
2025-03-15,2025,1,3,March,2025-03,15,Saturday,true,2024,2024/25,false
2025-03-16,2025,1,3,March,2025-03,16,Sunday,true,2024,2024/25,false
2025-03-17,2025,1,3,March,2025-03,17,Monday,false,2024,2024/25,false
2025-03-18,2025,1,3,March,2025-03,18,Tuesday,false,2024,2024/25,false
2025-03-19,2025,1,3,March,2025-03,19,Wednesday,false,2024,2024/25,false
2025-03-20,2025,1,3,March,2025-03,20,Thursday,false,2024,2024/25,false
2025-03-21,2025,1,3,March,2025-03,21,Friday,false,2024,2024/25,false
2025-03-22,2025,1,3,March,2025-03,22,Saturday,true,2024,2024/25,false
2025-03-23,2025,1,3,March,2025-03,23,Sunday,true,2024,2024/25,false
2025-03-24,2025,1,3,March,2025-03,24,Monday,false,2024,2024/25,false
2025-03-25,2025,1,3,March,2025-03,25,Tuesday,false,2024,2024/25,false
2025-03-26,2025,1,3,March,2025-03,26,Wednesday,false,2024,2024/25,false
2025-03-27,2025,1,3,March,2025-03,27,Thursday,false,2024,2024/25,false
2025-03-28,2025,1,3,March,2025-03,28,Friday,false,2024,2024/25,false
2025-03-29,2025,1,3,March,2025-03,29,Saturday,true,2024,2024/25,false
2025-03-30,2025,1,3,March,2025-03,30,Sunday,true,2024,2024/25,false
2025-03-31,2025,1,3,March,2025-03,31,Monday,false,2024,2024/25,false
